transaction_id,customer_id,account_number,transaction_date,posting_date,transaction_amount,currency,balance,merchant_name,transaction_type
TXN112638,CUST5138,100000012638,2024-01-09,2024-01-10,4778.12,EUR,-31701455.56,Netflix,CREDIT
TXN112639,CUST5139,100000012639,2024-01-10,2024-01-11,1184.24,USD,-31702639.8,Netflix,DEBIT
TXN112640,CUST5140,000100000012640,2024-01-11,09/01/2024,789.93,EUR,-31703429.73, Amazon ,REFUND
TXN112641,CUST5141,100000012641,2024-01-12,2024-01-12,3087.79,INR,-31706517.52,Delta Airlines,REFUND
TXN112642,CUST5142,100000012642,2024-01-13,2024-01-14,4309.05,INR,-31710826.57,Uber,CREDIT
TXN112643,CUST5143,100000012643,2024-01-14,2024-01-15,2398.73,INR,-31713225.3,Starbucks,FEE
TXN112644,CUST5144,100000012644,2024-01-15,2024-01-15,4968.03,USD,-31718193.33,Amazon,CREDIT
TXN112645,CUST5145,100000012645,2024-01-16,2024-01-17,1062.9,USD,-31719256.23,Starbucks,REFUND 
TXN112646,CUST5146,100000012646,2024-01-17,2024-01-17,1949.76,INR,-31721205.99,Walmart,DEBIT
TXN112647,CUST5147,100000012647,2024-01-18,2024-01-19,3342.1,INR,-31724548.09,Netflix,CREDIT
TXN112648,CUST5148,100000012648,2024-01-19,2024-01-19,4595.65,INR,-31729143.74,Walmart,FEE
TXN112649,CUST5149,100000012649,2024-01-20,2024-01-21,1473.08,INR,-31730616.82,Amazon,DEBIT
TXN112650,CUST5150,100000012650,2024-01-21,2024-01-21,"$4,719.53",INR,-31735336.35, Amazon ,FEE
TXN112651,CUST5151,100000012651,2024-01-22,2024-01-23,3281.65,INR,-31738618.0,Netflix,REFUND
TXN112652,CUST5152,100000012652,2024-01-23,2024-01-24,1482.37,EUR,-31740100.37,Delta Airlines,FEE
TXN112653,CUST5153,100000012653,2024-01-24,2024-01-24,1692.89,INR,-31741793.26,Delta Airlines,DEBIT
TXN112654,CUST5154,100000012654,2024-01-25,2024-01-25,4709.71,EUR,-31746502.97,Amazon,REFUND
TXN112655,CUST5155,100000012655,2024-01-26,2024-01-27,4993.58,EUR,-31751496.55,Walmart,CREDIT
TXN112656,CUST5156,100000012656,2024-01-27,2024-01-27,1184.5,USD,-31752681.05,Uber,CREDIT
TXN112657,CUST5157,100000012657,2024-01-28,2024-01-28,2756.35,EUR,-31755437.4,Delta Airlines,CREDIT
TXN112658,CUST5158,100000012658,2024-01-29,2024-01-30,1921.04,USD,-31757358.44,Netflix,DEBIT
TXN112659,CUST5159,100000012659,2024-01-30,2024-01-31,769.1,USD,-31758127.54,Delta Airlines,CREDIT
TXN112660,CUST5160,000100000012660,2024-01-01,2024-01-01,808.5,USD,ABC123, Apple Store ,DEBIT 
TXN112661,CUST5161,100000012661,2024-01-02,2024-01-02,2310.78,USD,-31761246.82,Delta Airlines,DEBIT
TXN112662,CUST5162,100000012662,2024-01-03,2024-01-04,167.56,EUR,-31761414.38,Apple Store,DEBIT
TXN112663,CUST5163,100000012663,2024-01-04,2024-01-05,3432.87,USD,-31764847.25,Apple Store,CREDIT
TXN112664,CUST5164,100000012664,2024-01-05,2024-01-05,2721.86,INR,-31767569.11,Starbucks,REFUND
TXN112665,CUST5165,100000012665,2024-01-06,2024-01-06,2181.81,EUR,-31769750.92,Walmart,REFUND
TXN112666,CUST5166,100000012666,2024-01-07,2024-01-07,2682.81,EUR,-31772433.73,Delta Airlines,DEBIT
TXN112667,CUST5167,100000012667,2024-01-08,2024-01-08,3289.75,INR,-31775723.48,Apple Store,DEBIT
TXN112668,CUST5168,100000012668,2024-01-09,2024-01-09,4860.25,EUR,-31780583.73,Uber,FEE
TXN112669,CUST5169,100000012669,2024-01-10,2024-01-10,2698.72,EUR,-31783282.45,Walmart,DEBIT
TXN112670,CUST5170,100000012670,2024-01-11,2024-01-12,3336.42,INR,-31786618.87, Shell Oil ,REFUND
TXN112671,CUST5171,100000012671,2024-01-12,2024-01-12,4982.27,INR,-31791601.14,Uber,DEBIT
TXN112672,CUST5172,100000012672,2024-01-13,2024-01-13,3080.99,USD,-31794682.13,Delta Airlines,CREDIT
TXN112673,CUST5173,100000012673,2024-01-14,2024-01-14,3664.77,INR,-31798346.9,Walmart,DEBIT
TXN112674,CUST5174,100000012674,2024-01-15,2024-01-15,2995.46,INR,-31801342.36,Uber,CREDIT
TXN112675,CUST5175,100000012675,2024-01-16,2024-01-17,"$2,807.10",USD,-31804149.46,Starbucks,REFUND 
TXN112676,CUST5176,100000012676,2024-01-17,2024-01-18,4621.36,USD,-31808770.82,Walmart,REFUND
TXN112677,CUST5177,100000012677,2024-01-18,2024-01-19,3675.19,EUR,-31812446.01,Starbucks,FEE
TXN112678,CUST5178,100000012678,2024-01-19,2024-01-19,1123.42,USD,-31813569.43,Walmart,FEE
TXN112679,CUST5179,100000012679,2024-01-20,2024-01-21,3182.99,USD,-31816752.42,Netflix,DEBIT
TXN112680,CUST5180,000100000012680,2024-01-21,19/01/2024,4320.1,INR,-31821072.52, Amazon ,REFUND
TXN112681,CUST5181,100000012681,2024-01-22,2024-01-22,332.89,INR,-31821405.41,Amazon,CREDIT
TXN112682,CUST5182,100000012682,2024-01-23,2024-01-23,1253.16,USD,-31822658.57,Shell Oil,CREDIT
TXN112683,CUST5183,100000012683,2024-01-24,2024-01-24,2912.02,INR,-31825570.59,Starbucks,DEBIT
TXN112684,CUST5184,100000012684,2024-01-25,2024-01-26,4740.8,EUR,-31830311.39,Walmart,CREDIT
TXN112685,CUST5185,100000012685,2024-01-26,2024-01-27,4089.92,INR,-31834401.31,Delta Airlines,REFUND
TXN112686,CUST5186,100000012686,2024-01-27,2024-01-27,1986.03,INR,-31836387.34,Walmart,REFUND
TXN112687,CUST5187,100000012687,2024-01-28,2024-01-29,485.31,INR,-31836872.65,Netflix,DEBIT
TXN112688,CUST5188,100000012688,2024-01-29,2024-01-30,1372.33,USD,-31838244.98,Apple Store,FEE
TXN112689,CUST5189,100000012689,2024-01-30,2024-01-30,1058.14,INR,-31839303.12,Shell Oil,CREDIT
TXN112690,CUST5190,100000012690,2024-01-01,2024-01-02,3193.21,EUR,ABC123, Apple Store ,FEE 
TXN112691,CUST5191,100000012691,2024-01-02,2024-01-02,2624.62,EUR,-31845120.95,Apple Store,REFUND
TXN112692,CUST5192,100000012692,2024-01-03,2024-01-04,1732.29,EUR,-31846853.24,Walmart,CREDIT
TXN112693,CUST5193,100000012693,2024-01-04,2024-01-05,4419.73,EUR,-31851272.97,Shell Oil,CREDIT
TXN112694,CUST5194,100000012694,2024-01-05,2024-01-05,4619.78,EUR,-31855892.75,Starbucks,DEBIT
TXN112695,CUST5195,100000012695,2024-01-06,2024-01-06,1729.47,EUR,-31857622.22,Delta Airlines,FEE
TXN112696,CUST5196,100000012696,2024-01-07,2024-01-07,3222.43,INR,-31860844.65,Shell Oil,FEE
TXN112697,CUST5197,100000012697,2024-01-08,2024-01-08,4819.19,USD,-31865663.84,Uber,FEE
TXN112698,CUST5198,100000012698,2024-01-09,2024-01-09,1501.24,EUR,-31867165.08,Starbucks,DEBIT
TXN112699,CUST5199,100000012699,2024-01-10,2024-01-11,1628.88,USD,-31868793.96,Shell Oil,REFUND
TXN112700,CUST5200,000100000012700,2024-01-11,2024-01-12,"$2,952.74",INR,-31871746.7, Apple Store ,REFUND
TXN112701,CUST5201,100000012701,2024-01-12,2024-01-12,1835.94,EUR,-31873582.64,Amazon,DEBIT
TXN112702,CUST5202,100000012702,2024-01-13,2024-01-14,4125.06,EUR,-31877707.7,Delta Airlines,REFUND
TXN112703,CUST5203,100000012703,2024-01-14,2024-01-14,283.06,USD,-31877990.76,Uber,CREDIT
TXN112704,CUST5204,100000012704,2024-01-15,2024-01-16,18.73,EUR,-31878009.49,Walmart,FEE
TXN112705,CUST5205,100000012705,2024-01-16,2024-01-16,3210.59,USD,-31881220.08,Starbucks,FEE 
TXN112706,CUST5206,100000012706,2024-01-17,2024-01-17,900.43,INR,-31882120.51,Delta Airlines,CREDIT
TXN112707,CUST5207,100000012707,2024-01-18,2024-01-19,1632.04,USD,-31883752.55,Uber,DEBIT
TXN112708,CUST5208,100000012708,2024-01-19,2024-01-19,994.15,USD,-31884746.7,Shell Oil,FEE
TXN112709,CUST5209,100000012709,2024-01-20,2024-01-20,732.85,EUR,-31885479.55,Netflix,DEBIT
TXN112710,CUST5210,100000012710,2024-01-21,2024-01-21,243.42,USD,-31885722.97, Apple Store ,DEBIT
TXN112711,CUST5211,100000012711,2024-01-22,2024-01-22,1037.36,USD,-31886760.33,Starbucks,CREDIT
TXN112712,CUST5212,100000012712,2024-01-23,2024-01-24,2244.81,EUR,-31889005.14,Uber,FEE
TXN112713,CUST5213,100000012713,2024-01-24,2024-01-24,3212.05,INR,-31892217.19,Delta Airlines,CREDIT
TXN112714,CUST5214,100000012714,2024-01-25,2024-01-26,4319.18,INR,-31896536.37,Amazon,CREDIT
TXN112715,CUST5215,100000012715,2024-01-26,2024-01-26,1803.84,INR,-31898340.21,Amazon,CREDIT
TXN112716,CUST5216,100000012716,2024-01-27,2024-01-28,3614.33,EUR,-31901954.54,Shell Oil,CREDIT
TXN112717,CUST5217,100000012717,2024-01-28,2024-01-29,4301.4,INR,-31906255.94,Netflix,DEBIT
TXN112718,CUST5218,100000012718,2024-01-29,2024-01-29,3860.46,INR,-31910116.4,Amazon,REFUND
TXN112719,CUST5219,100000012719,2024-01-30,2024-01-31,3342.76,INR,-31913459.16,Apple Store,FEE
TXN112720,CUST5220,000100000012720,2024-01-01,30/12/2023,2788.66,USD,ABC123, Walmart ,FEE 
TXN112721,CUST5221,100000012721,2024-01-02,2024-01-02,395.51,EUR,-31916643.33,Delta Airlines,REFUND
TXN112722,CUST5222,100000012722,2024-01-03,2024-01-03,720.49,INR,-31917363.82,Netflix,FEE
TXN112723,CUST5223,100000012723,2024-01-04,2024-01-04,2658.24,EUR,-31920022.06,Delta Airlines,REFUND
TXN112724,CUST5224,100000012724,2024-01-05,2024-01-05,1931.03,USD,-31921953.09,Starbucks,FEE
TXN112725,CUST5225,100000012725,2024-01-06,2024-01-06,$311.20,USD,-31922264.29,Netflix,FEE
TXN112726,CUST5226,100000012726,2024-01-07,2024-01-08,1843.23,EUR,-31924107.52,Netflix,CREDIT
TXN112727,CUST5227,100000012727,2024-01-08,2024-01-08,1599.45,USD,-31925706.97,Shell Oil,CREDIT
TXN112728,CUST5228,100000012728,2024-01-09,2024-01-10,4292.25,EUR,-31929999.22,Walmart,REFUND
TXN112729,CUST5229,100000012729,2024-01-10,2024-01-11,2535.59,USD,-31932534.81,Apple Store,REFUND
TXN112730,CUST5230,100000012730,2024-01-11,2024-01-12,992.87,INR,-31933527.68, Walmart ,CREDIT
TXN112731,CUST5231,100000012731,2024-01-12,2024-01-12,2120.5,EUR,-31935648.18,Delta Airlines,CREDIT
TXN112732,CUST5232,100000012732,2024-01-13,2024-01-14,3258.58,USD,-31938906.76,Uber,REFUND
TXN112733,CUST5233,100000012733,2024-01-14,2024-01-15,2149.41,EUR,-31941056.17,Netflix,CREDIT
TXN112734,CUST5234,100000012734,2024-01-15,2024-01-16,1674.29,INR,-31942730.46,Walmart,CREDIT
TXN112735,CUST5235,100000012735,2024-01-16,2024-01-17,1014.6,INR,-31943745.06,Uber,CREDIT 
TXN112736,CUST5236,100000012736,2024-01-17,2024-01-17,2418.97,EUR,-31946164.03,Netflix,DEBIT
TXN112737,CUST5237,100000012737,2024-01-18,2024-01-19,2272.55,EUR,-31948436.58,Apple Store,FEE
TXN112738,CUST5238,100000012738,2024-01-19,2024-01-19,3934.39,EUR,-31952370.97,Shell Oil,CREDIT
TXN112739,CUST5239,100000012739,2024-01-20,2024-01-20,813.53,USD,-31953184.5,Apple Store,FEE
TXN112740,CUST5240,000100000012740,2024-01-21,2024-01-22,1352.15,INR,-31954536.65, Uber ,REFUND
TXN112741,CUST5241,100000012741,2024-01-22,2024-01-23,1820.6,EUR,-31956357.25,Apple Store,FEE
TXN112742,CUST5242,100000012742,2024-01-23,2024-01-23,3545.23,INR,-31959902.48,Apple Store,FEE
TXN112743,CUST5243,100000012743,2024-01-24,2024-01-25,4759.37,USD,-31964661.85,Netflix,CREDIT
TXN112744,CUST5244,100000012744,2024-01-25,2024-01-25,3351.75,INR,-31968013.6,Shell Oil,FEE
TXN112745,CUST5245,100000012745,2024-01-26,2024-01-26,4247.19,EUR,-31972260.79,Uber,FEE
TXN112746,CUST5246,100000012746,2024-01-27,2024-01-27,312.99,EUR,-31972573.78,Uber,REFUND
TXN112747,CUST5247,100000012747,2024-01-28,2024-01-29,4835.92,USD,-31977409.7,Walmart,FEE
TXN112748,CUST5248,100000012748,2024-01-29,2024-01-30,661.06,INR,-31978070.76,Apple Store,FEE
TXN112749,CUST5249,100000012749,2024-01-30,2024-01-30,3044.77,INR,-31981115.53,Delta Airlines,DEBIT
TXN112750,CUST5250,100000012750,2024-01-01,2024-01-01,"$2,224.15",INR,ABC123, Apple Store ,REFUND 
TXN112751,CUST5251,100000012751,2024-01-02,2024-01-03,4786.43,INR,-31988126.11,Walmart,REFUND
TXN112752,CUST5252,100000012752,2024-01-03,2024-01-03,2252.31,INR,-31990378.42,Walmart,DEBIT
TXN112753,CUST5253,100000012753,2024-01-04,2024-01-04,1281.94,USD,-31991660.36,Walmart,DEBIT
TXN112754,CUST5254,100000012754,2024-01-05,2024-01-06,1384.59,INR,-31993044.95,Apple Store,FEE
TXN112755,CUST5255,100000012755,2024-01-06,2024-01-06,2856.69,EUR,-31995901.64,Apple Store,REFUND
TXN112756,CUST5256,100000012756,2024-01-07,2024-01-08,2637.64,USD,-31998539.28,Walmart,REFUND
TXN112757,CUST5257,100000012757,2024-01-08,2024-01-08,2009.78,EUR,-32000549.06,Delta Airlines,DEBIT
TXN112758,CUST5258,100000012758,2024-01-09,2024-01-09,2068.35,USD,-32002617.41,Shell Oil,CREDIT
TXN112759,CUST5259,100000012759,2024-01-10,2024-01-11,3165.7,USD,-32005783.11,Delta Airlines,CREDIT
TXN112760,CUST5260,000100000012760,2024-01-11,09/01/2024,835.11,INR,-32006618.22, Apple Store ,DEBIT
TXN112761,CUST5261,100000012761,2024-01-12,2024-01-13,1588.54,USD,-32008206.76,Amazon,FEE
TXN112762,CUST5262,100000012762,2024-01-13,2024-01-14,290.32,EUR,-32008497.08,Apple Store,CREDIT
TXN112763,CUST5263,100000012763,2024-01-14,2024-01-15,2588.01,EUR,-32011085.09,Uber,FEE
TXN112764,CUST5264,100000012764,2024-01-15,2024-01-15,2428.43,USD,-32013513.52,Netflix,REFUND
TXN112765,CUST5265,100000012765,2024-01-16,2024-01-16,3489.88,INR,-32017003.4,Uber,REFUND 
TXN112766,CUST5266,100000012766,2024-01-17,2024-01-18,1838.95,INR,-32018842.35,Uber,REFUND
TXN112767,CUST5267,100000012767,2024-01-18,2024-01-19,4630.07,INR,-32023472.42,Apple Store,DEBIT
TXN112768,CUST5268,100000012768,2024-01-19,2024-01-20,4992.38,INR,-32028464.8,Uber,CREDIT
TXN112769,CUST5269,100000012769,2024-01-20,2024-01-21,4187.35,USD,-32032652.15,Apple Store,REFUND
TXN112770,CUST5270,100000012770,2024-01-21,2024-01-21,692.69,USD,-32033344.84, Uber ,CREDIT
TXN112771,CUST5271,100000012771,2024-01-22,2024-01-22,3592.69,USD,-32036937.53,Apple Store,REFUND
TXN112772,CUST5272,100000012772,2024-01-23,2024-01-24,4003.03,INR,-32040940.56,Walmart,DEBIT
TXN112773,CUST5273,100000012773,2024-01-24,2024-01-24,1035.74,INR,-32041976.3,Apple Store,DEBIT
TXN112774,CUST5274,100000012774,2024-01-25,2024-01-26,3790.82,INR,-32045767.12,Shell Oil,FEE
TXN112775,CUST5275,100000012775,2024-01-26,2024-01-26,"$2,406.69",INR,-32048173.81,Netflix,DEBIT
TXN112776,CUST5276,100000012776,2024-01-27,2024-01-27,459.06,EUR,-32048632.87,Uber,DEBIT
TXN112777,CUST5277,100000012777,2024-01-28,2024-01-29,1812.61,USD,-32050445.48,Walmart,DEBIT
TXN112778,CUST5278,100000012778,2024-01-29,2024-01-30,1573.11,EUR,-32052018.59,Delta Airlines,REFUND
TXN112779,CUST5279,100000012779,2024-01-30,2024-01-30,4520.96,USD,-32056539.55,Apple Store,FEE
TXN112780,CUST5280,000100000012780,2024-01-01,2024-01-01,4834.84,EUR,ABC123, Shell Oil ,REFUND 
TXN112781,CUST5281,100000012781,2024-01-02,2024-01-02,3221.94,EUR,-32064596.33,Amazon,CREDIT
TXN112782,CUST5282,100000012782,2024-01-03,2024-01-04,2231.52,EUR,-32066827.85,Apple Store,REFUND
TXN112783,CUST5283,100000012783,2024-01-04,2024-01-05,2311.36,EUR,-32069139.21,Apple Store,DEBIT
TXN112784,CUST5284,100000012784,2024-01-05,2024-01-06,3448.99,USD,-32072588.2,Amazon,DEBIT
TXN112785,CUST5285,100000012785,2024-01-06,2024-01-06,4849.12,EUR,-32077437.32,Uber,DEBIT
TXN112786,CUST5286,100000012786,2024-01-07,2024-01-08,2139.6,USD,-32079576.92,Uber,REFUND
TXN112787,CUST5287,100000012787,2024-01-08,2024-01-08,462.17,EUR,-32080039.09,Shell Oil,CREDIT
TXN112788,CUST5288,100000012788,2024-01-09,2024-01-10,1258.01,EUR,-32081297.1,Starbucks,CREDIT
TXN112789,CUST5289,100000012789,2024-01-10,2024-01-10,168.4,USD,-32081465.5,Amazon,CREDIT
TXN112790,CUST5290,100000012790,2024-01-11,2024-01-11,807.75,INR,-32082273.25, Uber ,FEE
TXN112791,CUST5291,100000012791,2024-01-12,2024-01-13,3421.78,INR,-32085695.03,Shell Oil,CREDIT
TXN112792,CUST5292,100000012792,2024-01-13,2024-01-13,2617.45,USD,-32088312.48,Apple Store,REFUND
TXN112793,CUST5293,100000012793,2024-01-14,2024-01-15,3936.09,EUR,-32092248.57,Amazon,DEBIT
TXN112794,CUST5294,100000012794,2024-01-15,2024-01-16,2743.71,EUR,-32094992.28,Apple Store,DEBIT
TXN112795,CUST5295,100000012795,2024-01-16,2024-01-17,2742.92,USD,-32097735.2,Shell Oil,FEE 
TXN112796,CUST5296,100000012796,2024-01-17,2024-01-17,958.72,EUR,-32098693.92,Starbucks,REFUND
TXN112797,CUST5297,100000012797,2024-01-18,2024-01-19,4442.46,USD,-32103136.38,Amazon,FEE
TXN112798,CUST5298,100000012798,2024-01-19,2024-01-20,1366.19,EUR,-32104502.57,Apple Store,CREDIT
TXN112799,CUST5299,100000012799,2024-01-20,2024-01-20,1791.15,EUR,-32106293.72,Apple Store,REFUND
TXN112800,CUST5300,000100000012800,2024-01-21,19/01/2024,"$1,208.19",INR,-32107501.91, Netflix ,DEBIT
TXN112801,CUST5301,100000012801,2024-01-22,2024-01-22,2765.14,USD,-32110267.05,Delta Airlines,FEE
TXN112802,CUST5302,100000012802,2024-01-23,2024-01-24,850.93,INR,-32111117.98,Amazon,DEBIT
TXN112803,CUST5303,100000012803,2024-01-24,2024-01-25,1960.44,INR,-32113078.42,Netflix,REFUND
TXN112804,CUST5304,100000012804,2024-01-25,2024-01-25,4869.55,EUR,-32117947.97,Uber,REFUND
TXN112805,CUST5305,100000012805,2024-01-26,2024-01-26,3471.8,EUR,-32121419.77,Delta Airlines,REFUND
TXN112806,CUST5306,100000012806,2024-01-27,2024-01-28,88.2,INR,-32121507.97,Netflix,DEBIT
TXN112807,CUST5307,100000012807,2024-01-28,2024-01-29,4903.86,EUR,-32126411.83,Apple Store,CREDIT
TXN112808,CUST5308,100000012808,2024-01-29,2024-01-29,3335.99,USD,-32129747.82,Amazon,CREDIT
TXN112809,CUST5309,100000012809,2024-01-30,2024-01-31,2518.32,EUR,-32132266.14,Walmart,REFUND
TXN112810,CUST5310,100000012810,2024-01-01,2024-01-01,2340.37,EUR,ABC123, Amazon ,REFUND 
TXN112811,CUST5311,100000012811,2024-01-02,2024-01-03,4073.04,EUR,-32138679.55,Amazon,REFUND
TXN112812,CUST5312,100000012812,2024-01-03,2024-01-04,640.12,USD,-32139319.67,Starbucks,REFUND
TXN112813,CUST5313,100000012813,2024-01-04,2024-01-04,3016.82,INR,-32142336.49,Delta Airlines,CREDIT
TXN112814,CUST5314,100000012814,2024-01-05,2024-01-06,228.39,INR,-32142564.88,Shell Oil,REFUND
TXN112815,CUST5315,100000012815,2024-01-06,2024-01-07,1074.1,INR,-32143638.98,Netflix,REFUND
TXN112816,CUST5316,100000012816,2024-01-07,2024-01-08,2426.23,EUR,-32146065.21,Uber,FEE
TXN112817,CUST5317,100000012817,2024-01-08,2024-01-08,2169.77,USD,-32148234.98,Delta Airlines,REFUND
TXN112818,CUST5318,100000012818,2024-01-09,2024-01-09,4010.61,EUR,-32152245.59,Uber,REFUND
TXN112819,CUST5319,100000012819,2024-01-10,2024-01-11,1619.95,INR,-32153865.54,Shell Oil,CREDIT
TXN112820,CUST5320,000100000012820,2024-01-11,2024-01-11,645.65,EUR,-32154511.19, Amazon ,REFUND
TXN112821,CUST5321,100000012821,2024-01-12,2024-01-12,1175.22,INR,-32155686.41,Uber,CREDIT
TXN112822,CUST5322,100000012822,2024-01-13,2024-01-13,1700.76,INR,-32157387.17,Shell Oil,DEBIT
TXN112823,CUST5323,100000012823,2024-01-14,2024-01-15,1893.23,INR,-32159280.4,Starbucks,REFUND
TXN112824,CUST5324,100000012824,2024-01-15,2024-01-16,1579.49,INR,-32160859.89,Apple Store,FEE
TXN112825,CUST5325,100000012825,2024-01-16,2024-01-16,"$4,024.57",USD,-32164884.46,Netflix,CREDIT 
TXN112826,CUST5326,100000012826,2024-01-17,2024-01-17,1924.48,INR,-32166808.94,Starbucks,DEBIT
TXN112827,CUST5327,100000012827,2024-01-18,2024-01-19,3841.75,USD,-32170650.69,Uber,FEE
TXN112828,CUST5328,100000012828,2024-01-19,2024-01-19,2500.95,INR,-32173151.64,Apple Store,DEBIT
TXN112829,CUST5329,100000012829,2024-01-20,2024-01-21,1883.53,EUR,-32175035.17,Amazon,DEBIT
TXN112830,CUST5330,100000012830,2024-01-21,2024-01-22,3136.92,INR,-32178172.09, Uber ,REFUND
TXN112831,CUST5331,100000012831,2024-01-22,2024-01-22,765.42,USD,-32178937.51,Starbucks,FEE
TXN112832,CUST5332,100000012832,2024-01-23,2024-01-23,3818.1,USD,-32182755.61,Starbucks,CREDIT
TXN112833,CUST5333,100000012833,2024-01-24,2024-01-25,2131.0,EUR,-32184886.61,Uber,REFUND
TXN112834,CUST5334,100000012834,2024-01-25,2024-01-26,1031.1,USD,-32185917.71,Uber,DEBIT
TXN112835,CUST5335,100000012835,2024-01-26,2024-01-27,3680.95,EUR,-32189598.66,Shell Oil,DEBIT
TXN112836,CUST5336,100000012836,2024-01-27,2024-01-28,544.58,INR,-32190143.24,Uber,CREDIT
TXN112837,CUST5337,100000012837,2024-01-28,2024-01-29,2955.36,USD,-32193098.6,Starbucks,FEE
TXN112838,CUST5338,100000012838,2024-01-29,2024-01-29,594.48,USD,-32193693.08,Amazon,FEE
TXN112839,CUST5339,100000012839,2024-01-30,2024-01-31,2674.39,EUR,-32196367.47,Netflix,DEBIT
TXN112840,CUST5340,000100000012840,2024-01-01,30/12/2023,1257.31,INR,ABC123, Apple Store ,DEBIT 
TXN112841,CUST5341,100000012841,2024-01-02,2024-01-02,4856.86,EUR,-32202481.64,Walmart,DEBIT
TXN112842,CUST5342,100000012842,2024-01-03,2024-01-03,3899.38,EUR,-32206381.02,Delta Airlines,DEBIT
TXN112843,CUST5343,100000012843,2024-01-04,2024-01-04,1471.57,USD,-32207852.59,Walmart,REFUND
TXN112844,CUST5344,100000012844,2024-01-05,2024-01-05,4549.69,INR,-32212402.28,Amazon,REFUND
TXN112845,CUST5345,100000012845,2024-01-06,2024-01-07,4964.45,INR,-32217366.73,Apple Store,FEE
TXN112846,CUST5346,100000012846,2024-01-07,2024-01-07,3726.47,USD,-32221093.2,Uber,DEBIT
TXN112847,CUST5347,100000012847,2024-01-08,2024-01-09,3260.32,INR,-32224353.52,Netflix,CREDIT
TXN112848,CUST5348,100000012848,2024-01-09,2024-01-09,4460.12,INR,-32228813.64,Delta Airlines,DEBIT
TXN112849,CUST5349,100000012849,2024-01-10,2024-01-10,1632.16,INR,-32230445.8,Apple Store,DEBIT
TXN112850,CUST5350,100000012850,2024-01-11,2024-01-12,"$1,636.77",EUR,-32232082.57, Walmart ,CREDIT
TXN112851,CUST5351,100000012851,2024-01-12,2024-01-12,4172.19,USD,-32236254.76,Walmart,DEBIT
TXN112852,CUST5352,100000012852,2024-01-13,2024-01-14,229.59,EUR,-32236484.35,Apple Store,CREDIT
TXN112853,CUST5353,100000012853,2024-01-14,2024-01-14,3832.64,INR,-32240316.99,Uber,FEE
TXN112854,CUST5354,100000012854,2024-01-15,2024-01-16,1695.38,INR,-32242012.37,Uber,CREDIT
TXN112855,CUST5355,100000012855,2024-01-16,2024-01-17,2443.14,EUR,-32244455.51,Apple Store,DEBIT 
TXN112856,CUST5356,100000012856,2024-01-17,2024-01-18,1847.79,INR,-32246303.3,Shell Oil,REFUND
TXN112857,CUST5357,100000012857,2024-01-18,2024-01-19,4816.01,EUR,-32251119.31,Walmart,DEBIT
TXN112858,CUST5358,100000012858,2024-01-19,2024-01-20,1281.29,INR,-32252400.6,Shell Oil,FEE
TXN112859,CUST5359,100000012859,2024-01-20,2024-01-21,204.68,INR,-32252605.28,Walmart,REFUND
TXN112860,CUST5360,000100000012860,2024-01-21,2024-01-21,3582.98,EUR,-32256188.26, Apple Store ,FEE
TXN112861,CUST5361,100000012861,2024-01-22,2024-01-23,2778.03,EUR,-32258966.29,Delta Airlines,REFUND
TXN112862,CUST5362,100000012862,2024-01-23,2024-01-24,4602.85,USD,-32263569.14,Apple Store,CREDIT
TXN112863,CUST5363,100000012863,2024-01-24,2024-01-24,3317.09,USD,-32266886.23,Walmart,FEE
TXN112864,CUST5364,100000012864,2024-01-25,2024-01-25,737.64,EUR,-32267623.87,Delta Airlines,DEBIT
TXN112865,CUST5365,100000012865,2024-01-26,2024-01-27,2448.09,EUR,-32270071.96,Shell Oil,CREDIT
TXN112866,CUST5366,100000012866,2024-01-27,2024-01-28,2991.35,INR,-32273063.31,Netflix,FEE
TXN112867,CUST5367,100000012867,2024-01-28,2024-01-29,4776.15,USD,-32277839.46,Starbucks,REFUND
TXN112868,CUST5368,100000012868,2024-01-29,2024-01-29,4045.27,EUR,-32281884.73,Shell Oil,CREDIT
TXN112869,CUST5369,100000012869,2024-01-30,2024-01-31,1641.06,USD,-32283525.79,Shell Oil,REFUND
TXN112870,CUST5370,100000012870,2024-01-01,2024-01-01,2632.32,EUR,ABC123, Delta Airlines ,CREDIT 
TXN112871,CUST5371,100000012871,2024-01-02,2024-01-03,2349.54,USD,-32288507.65,Delta Airlines,REFUND
TXN112872,CUST5372,100000012872,2024-01-03,2024-01-04,2654.8,USD,-32291162.45,Netflix,REFUND
TXN112873,CUST5373,100000012873,2024-01-04,2024-01-04,82.77,USD,-32291245.22,Shell Oil,FEE
TXN112874,CUST5374,100000012874,2024-01-05,2024-01-06,730.03,EUR,-32291975.25,Walmart,DEBIT
TXN112875,CUST5375,100000012875,2024-01-06,2024-01-07,"$2,009.45",EUR,-32293984.7,Netflix,REFUND
TXN112876,CUST5376,100000012876,2024-01-07,2024-01-08,2848.79,EUR,-32296833.49,Netflix,DEBIT
TXN112877,CUST5377,100000012877,2024-01-08,2024-01-08,71.1,EUR,-32296904.59,Walmart,DEBIT
TXN112878,CUST5378,100000012878,2024-01-09,2024-01-10,891.38,EUR,-32297795.97,Uber,FEE
TXN112879,CUST5379,100000012879,2024-01-10,2024-01-11,4973.31,USD,-32302769.28,Uber,DEBIT
